219.5	470
220.5	478
221.5	483
222.5	503
223.5	462
224.5	438
225.5	444
226.5	466
227.5	461
228.5	434
229.5	477
230.5	464
231.5	388
232.5	481
233.5	432
234.5	411
235.5	429
236.5	449
237.5	451
238.5	394
239.5	454
240.5	395
241.5	440
242.5	422
243.5	437
244.5	447
245.5	438
246.5	407
247.5	411
248.5	442
249.5	418
250.5	408
251.5	416
252.5	385
253.5	404
254.5	374
255.5	422
256.5	426
257.5	419
258.5	391
259.5	409
260.5	407
261.5	385
262.5	398
263.5	388
264.5	392
265.5	409
266.5	387
267.5	431
268.5	377
269.5	370
270.5	363
271.5	361
272.5	392
273.5	399
274.5	412
275.5	377
276.5	384
277.5	370
278.5	371
279.5	417
280.5	377
281.5	363
282.5	395
283.5	402
284.5	387
285.5	369
286.5	413
287.5	344
288.5	395
289.5	393
290.5	332
291.5	362
292.5	351
293.5	390
294.5	354
295.5	348
296.5	423
297.5	369
298.5	375
299.5	364
300.5	340
301.5	382
302.5	364
303.5	391
304.5	397
305.5	362
306.5	400
307.5	385
308.5	373
309.5	366
310.5	845
311.5	346
312.5	370
313.5	376
314.5	376
315.5	373
316.5	377
317.5	390
318.5	367
319.5	366
320.5	367
321.5	347
322.5	373
323.5	358
324.5	354
325.5	333
326.5	328
327.5	346
328.5	342
329.5	362
330.5	357
331.5	354
332.5	380
333.5	351
334.5	368
335.5	309
336.5	361
337.5	352
338.5	349
339.5	353
340.5	347
341.5	335
342.5	367
343.5	363
344.5	325
345.5	356
346.5	368
347.5	351
348.5	362
349.5	338
350.5	355
351.5	317
352.5	364
353.5	366
354.5	352
355.5	359
356.5	337
357.5	351
358.5	349
359.5	326
360.5	347
361.5	363
362.5	361
363.5	379
364.5	362
365.5	327
366.5	350
367.5	362
368.5	373
369.5	352
370.5	356
371.5	343
372.5	323
373.5	387
374.5	330
375.5	388
376.5	337
377.5	333
378.5	363
379.5	365
380.5	313
381.5	322
382.5	347
383.5	346
384.5	409
385.5	349
386.5	360
387.5	359
388.5	342
389.5	336
390.5	355
391.5	342
392.5	339
393.5	317
394.5	361
395.5	340
396.5	347
397.5	331
398.5	363
399.5	328
400.5	347
401.5	352
402.5	360
403.5	341
404.5	317
405.5	352
406.5	318
407.5	389
408.5	319
409.5	353
410.5	371
411.5	367
412.5	346
413.5	338
414.5	363
415.5	346
416.5	328
417.5	330
418.5	351
419.5	359
420.5	353
421.5	361
422.5	332
423.5	346
424.5	341
425.5	324
426.5	299
427.5	328
428.5	338
429.5	322
430.5	360
431.5	344
432.5	336
433.5	343
434.5	356
435.5	343
436.5	360
437.5	342
438.5	346
439.5	341
440.5	314
441.5	315
442.5	329
443.5	347
444.5	343
445.5	349
446.5	349
447.5	329
448.5	340
449.5	360
450.5	353
451.5	351
452.5	346
453.5	338
454.5	341
455.5	326
456.5	343
457.5	376
458.5	367
459.5	319
460.5	364
461.5	313
462.5	322
463.5	288
464.5	304
465.5	310
466.5	319
467.5	331
468.5	327
469.5	333
470.5	334
471.5	334
472.5	317
473.5	361
474.5	321
475.5	336
476.5	330
477.5	297
478.5	325
479.5	326
480.5	310
481.5	307
482.5	317
483.5	329
484.5	325
485.5	315
486.5	327
487.5	319
488.5	346
489.5	341
490.5	317
491.5	300
492.5	344
493.5	336
494.5	356
495.5	309
496.5	326
497.5	328
498.5	343
499.5	332
500.5	291
501.5	312
502.5	311
503.5	326
504.5	316
505.5	352
506.5	357
507.5	298
508.5	371
509.5	330
510.5	459
511.5	334
512.5	308
513.5	352
514.5	314
515.5	303
516.5	276
517.5	302
518.5	346
519.5	339
520.5	347
521.5	324
522.5	335
523.5	331
524.5	331
525.5	329
526.5	308
527.5	328
528.5	291
529.5	336
530.5	301
531.5	318
532.5	348
533.5	340
534.5	323
535.5	360
536.5	332
537.5	312
538.5	345
539.5	323
540.5	302
541.5	303
542.5	331
543.5	311
544.5	299
545.5	347
546.5	310
547.5	323
548.5	317
549.5	309
550.5	308
551.5	338
552.5	307
553.5	306
554.5	323
555.5	336
556.5	299
557.5	345
558.5	349
559.5	346
560.5	328
561.5	351
562.5	361
563.5	316
564.5	300
565.5	308
566.5	367
567.5	326
568.5	349
569.5	302
570.5	343
571.5	350
572.5	324
573.5	341
574.5	329
575.5	343
576.5	329
577.5	303
578.5	320
579.5	320
580.5	336
581.5	320
582.5	338
583.5	341
584.5	384
585.5	340
586.5	327
587.5	341
588.5	327
589.5	316
590.5	337
591.5	315
592.5	317
593.5	348
594.5	336
595.5	310
596.5	327
597.5	330
598.5	323
599.5	333
600.5	348
601.5	322
602.5	354
603.5	293
604.5	311
605.5	346
606.5	354
607.5	340
608.5	362
609.5	350
610.5	329
611.5	362
612.5	349
613.5	318
614.5	337
615.5	308
616.5	347
617.5	347
618.5	314
619.5	340
620.5	362
621.5	334
622.5	316
623.5	350
624.5	345
625.5	343
626.5	296
627.5	356
628.5	344
629.5	328
630.5	349
631.5	335
632.5	315
633.5	339
634.5	325
635.5	336
636.5	366
637.5	330
638.5	328
639.5	357
640.5	310
641.5	349
642.5	363
643.5	359
644.5	322
645.5	317
646.5	333
647.5	293
648.5	322
649.5	356
650.5	363
651.5	319
652.5	343
653.5	312
654.5	350
655.5	302
656.5	326
657.5	355
658.5	335
659.5	381
660.5	355
661.5	321
662.5	351
663.5	322
664.5	352
665.5	314
666.5	339
667.5	339
668.5	307
669.5	352
670.5	367
671.5	341
672.5	355
673.5	368
674.5	354
675.5	338
676.5	323
677.5	336
678.5	347
679.5	365
680.5	305
681.5	327
682.5	353
683.5	328
684.5	345
685.5	347
686.5	307
687.5	336
688.5	298
689.5	335
690.5	340
691.5	341
692.5	323
693.5	331
694.5	342
695.5	371
696.5	320
697.5	330
698.5	362
699.5	316
700.5	307
701.5	332
702.5	328
703.5	327
704.5	327
705.5	338
706.5	354
707.5	343
708.5	378
709.5	345
710.5	330
711.5	374
712.5	352
713.5	344
714.5	342
715.5	334
716.5	339
717.5	341
718.5	344
719.5	334
720.5	360
721.5	346
722.5	348
723.5	393
724.5	350
725.5	342
726.5	362
727.5	386
728.5	343
729.5	331
730.5	308
731.5	340
732.5	354
733.5	352
734.5	340
735.5	325
736.5	338
737.5	376
738.5	318
739.5	377
740.5	351
741.5	341
742.5	356
743.5	346
744.5	364
745.5	341
746.5	370
747.5	364
748.5	334
749.5	352
750.5	349
751.5	382
752.5	369
753.5	345
754.5	371
755.5	363
756.5	369
757.5	354
758.5	373
759.5	339
760.5	358
761.5	380
762.5	384
763.5	345
764.5	360
765.5	344
766.5	378
767.5	388
768.5	345
769.5	330
770.5	372
771.5	421
772.5	377
773.5	364
774.5	347
775.5	353
776.5	352
777.5	335
778.5	381
779.5	353
780.5	331
781.5	346
782.5	376
783.5	354
784.5	410
785.5	352
786.5	348
787.5	382
788.5	371
789.5	379
790.5	372
791.5	359
792.5	369
793.5	381
794.5	358
795.5	362
796.5	344
797.5	366
798.5	352
799.5	369
800.5	364
801.5	369
802.5	393
803.5	379
804.5	367
805.5	364
806.5	352
807.5	376
808.5	368
809.5	381
810.5	388
811.5	400
812.5	377
813.5	351
814.5	330
815.5	384
816.5	388
817.5	374
818.5	366
819.5	349
820.5	371
821.5	885
822.5	396
823.5	404
824.5	414
825.5	395
826.5	396
827.5	411
828.5	379
829.5	390
830.5	393
831.5	386
832.5	364
833.5	386
834.5	402
835.5	399
836.5	361
837.5	381
838.5	390
839.5	368
840.5	352
841.5	384
842.5	385
843.5	383
844.5	362
845.5	376
846.5	410
847.5	387
848.5	386
849.5	394
850.5	398
851.5	423
852.5	386
853.5	408
854.5	392
855.5	410
856.5	384
857.5	433
858.5	384
859.5	407
860.5	431
861.5	434
862.5	420
863.5	398
864.5	418
865.5	374
866.5	387
867.5	417
868.5	393
869.5	396
870.5	420
871.5	379
872.5	391
873.5	411
874.5	422
875.5	371
876.5	437
877.5	442
878.5	394
879.5	422
880.5	390
881.5	378
882.5	385
883.5	416
884.5	407
885.5	397
886.5	448
887.5	415
888.5	431
889.5	391
890.5	442
891.5	400
892.5	407
893.5	415
894.5	429
895.5	432
896.5	429
897.5	442
898.5	444
899.5	427
900.5	455
901.5	481
902.5	431
903.5	440
904.5	459
905.5	426
906.5	429
907.5	431
908.5	421
909.5	413
910.5	430
911.5	457
912.5	422
913.5	458
914.5	431
915.5	408
916.5	463
917.5	479
918.5	436
919.5	450
920.5	425
921.5	454
922.5	437
923.5	480
924.5	435
925.5	472
926.5	438
927.5	417
928.5	463
929.5	452
930.5	425
931.5	485
932.5	467
933.5	424
934.5	426
935.5	439
936.5	444
937.5	429
938.5	475
939.5	464
940.5	447
941.5	477
942.5	462
943.5	459
944.5	462
945.5	458
946.5	512
947.5	455
948.5	490
949.5	470
950.5	452
951.5	475
952.5	482
953.5	466
954.5	453
955.5	472
956.5	510
957.5	505
958.5	495
959.5	501
960.5	495
961.5	482
962.5	477
963.5	523
964.5	485
965.5	469
966.5	516
967.5	470
968.5	489
969.5	465
970.5	469
971.5	487
972.5	479
973.5	545
974.5	529
975.5	530
976.5	502
977.5	505
978.5	467
979.5	485
980.5	545
981.5	566
982.5	535
983.5	536
984.5	552
985.5	482
986.5	508
987.5	533
988.5	516
989.5	545
990.5	541
991.5	508
992.5	581
993.5	534
994.5	543
995.5	548
996.5	552
997.5	513
998.5	538
999.5	529
1000.5	573
1001.5	561
1002.5	557
1003.5	612
1004.5	550
1005.5	556
1006.5	531
1007.5	559
1008.5	512
1009.5	568
1010.5	558
1011.5	554
1012.5	554
1013.5	596
1014.5	561
1015.5	584
1016.5	592
1017.5	619
1018.5	587
1019.5	543
1020.5	622
1021.5	600
1022.5	573
1023.5	597
1024.5	603
1025.5	580
1026.5	622
1027.5	654
1028.5	609
1029.5	569
1030.5	627
1031.5	630
1032.5	623
1033.5	599
1034.5	610
1035.5	630
1036.5	666
1037.5	663
1038.5	607
1039.5	622
1040.5	624
1041.5	670
1042.5	669
1043.5	630
1044.5	622
1045.5	610
1046.5	687
1047.5	692
1048.5	651
1049.5	674
1050.5	650
1051.5	636
1052.5	635
1053.5	704
1054.5	735
1055.5	699
1056.5	718
1057.5	710
1058.5	705
1059.5	735
1060.5	733
1061.5	736
1062.5	696
1063.5	702
1064.5	740
1065.5	736
1066.5	767
1067.5	761
1068.5	727
1069.5	743
1070.5	764
1071.5	788
1072.5	747
1073.5	768
1074.5	798
1075.5	822
1076.5	812
1077.5	726
1078.5	794
1079.5	873
1080.5	831
1081.5	792
1082.5	839
1083.5	849
1084.5	816
1085.5	794
1086.5	830
1087.5	863
1088.5	867
1089.5	853
1090.5	882
1091.5	888
1092.5	832
1093.5	909
1094.5	881
1095.5	895
1096.5	897
1097.5	946
1098.5	950
1099.5	931
1100.5	897
1101.5	877
1102.5	906
1103.5	941
1104.5	936
1105.5	895
1106.5	1016
1107.5	932
1108.5	976
1109.5	948
1110.5	980
1111.5	1030
1112.5	1036
1113.5	1023
1114.5	1026
1115.5	990
1116.5	1081
1117.5	1021
1118.5	605
1119.5	527
1120.5	514
1121.5	510
1122.5	474
1123.5	488
1124.5	469
1125.5	505
1126.5	454
1127.5	471
1128.5	456
1129.5	473
1130.5	477
1131.5	496
1132.5	464
1133.5	455
1134.5	448
1135.5	457
1136.5	453
1137.5	424
1138.5	426
1139.5	421
1140.5	425
1141.5	422
1142.5	436
1143.5	400
1144.5	401
1145.5	457
1146.5	407
1147.5	451
1148.5	423
1149.5	416
1150.5	404
1151.5	423
1152.5	386
1153.5	361
1154.5	383
1155.5	420
1156.5	405
1157.5	375
1158.5	387
1159.5	402
1160.5	365
1161.5	363
1162.5	362
1163.5	375
1164.5	384
1165.5	339
1166.5	378
1167.5	354
1168.5	389
1169.5	318
1170.5	367
1171.5	344
1172.5	341
1173.5	346
1174.5	315
1175.5	305
1176.5	334
1177.5	290
1178.5	281
1179.5	321
1180.5	321
1181.5	311
1182.5	315
1183.5	300
1184.5	273
1185.5	264
1186.5	286
1187.5	234
1188.5	268
1189.5	274
1190.5	258
1191.5	264
1192.5	242
1193.5	248
1194.5	216
1195.5	249
1196.5	240
1197.5	214
1198.5	224
1199.5	216
1200.5	201
1201.5	233
1202.5	221
1203.5	202
1204.5	205
1205.5	176
1206.5	184
1207.5	172
1208.5	180
1209.5	174
1210.5	173
1211.5	149
1212.5	174
1213.5	148
1214.5	145
1215.5	137
1216.5	126
1217.5	115
1218.5	120
1219.5	133
1220.5	123
1221.5	126
1222.5	103
1223.5	105
1224.5	111
1225.5	105
1226.5	107
1227.5	103
1228.5	124
1229.5	106
1230.5	114
1231.5	94
1232.5	86
1233.5	117
1234.5	101
1235.5	91
1236.5	90
1237.5	83
1238.5	79
1239.5	80
1240.5	68
1241.5	64
1242.5	70
1243.5	64
1244.5	62
1245.5	59
1246.5	79
1247.5	55
1248.5	61
1249.5	58
1250.5	71
1251.5	49
1252.5	57
1253.5	56
1254.5	60
1255.5	43
1256.5	62
1257.5	42
1258.5	38
1259.5	39
1260.5	52
1261.5	54
1262.5	38
1263.5	39
1264.5	49
1265.5	53
1266.5	43
1267.5	49
1268.5	47
1269.5	39
1270.5	40
1271.5	41
1272.5	47
1273.5	29
1274.5	47
1275.5	45
1276.5	31
1277.5	51
1278.5	44
1279.5	40
1280.5	42
1281.5	30
1282.5	33
1283.5	38
1284.5	40
1285.5	31
1286.5	33
1287.5	28
1288.5	36
1289.5	42
1290.5	29
1291.5	33
1292.5	40
1293.5	31
1294.5	40
1295.5	23
1296.5	24
1297.5	16
1298.5	22
1299.5	22
1300.5	23
1301.5	26
1302.5	25
1303.5	21
1304.5	25
1305.5	15
1306.5	21
1307.5	29
1308.5	18
1309.5	24
1310.5	22
1311.5	15
1312.5	17
1313.5	20
1314.5	22
1315.5	16
1316.5	17
1317.5	17
1318.5	28
1319.5	7
1320.5	12
1321.5	10
1322.5	20
1323.5	9
1324.5	18
1325.5	24
1326.5	16
1327.5	28
1328.5	38
1329.5	50
1330.5	64
1331.5	62
1332.5	98237
1333.5	0
1334.5	0
1335.5	0
1336.5	0
1337.5	0
1338.5	0
1339.5	0
1340.5	0
1341.5	0
1342.5	0
1343.5	0
1344.5	0
1345.5	0
1346.5	0
1347.5	0
1348.5	0
1349.5	0
1350.5	0
1351.5	0
1352.5	0
1353.5	0
1354.5	0
1355.5	0
1356.5	0
1357.5	0
1358.5	0
1359.5	0
1360.5	0
1361.5	0
1362.5	0
1363.5	0
1364.5	0
1365.5	0
1366.5	0
1367.5	0
1368.5	0
1369.5	0
1370.5	0
1371.5	0
1372.5	0
1373.5	0
1374.5	0
1375.5	0
1376.5	0
1377.5	0
1378.5	0
1379.5	0
1380.5	0
1381.5	0
1382.5	0
1383.5	0
1384.5	0
1385.5	0
1386.5	0
1387.5	0
1388.5	0
1389.5	0
1390.5	0
1391.5	0
1392.5	0
1393.5	0
1394.5	0
1395.5	0
1396.5	0
1397.5	0
1398.5	0
1399.5	0
1400.5	0
1401.5	0
1402.5	0
1403.5	0
1404.5	0
1405.5	0
1406.5	0
1407.5	0
1408.5	0
1409.5	0
1410.5	0
1411.5	0
1412.5	0
1413.5	0
1414.5	0
1415.5	0
1416.5	0
1417.5	0
1418.5	0
1419.5	0
1420.5	0
1421.5	0
1422.5	0
1423.5	0
1424.5	0
1425.5	0
1426.5	0
1427.5	0
1428.5	0
1429.5	0
1430.5	0
1431.5	0
1432.5	0
1433.5	0
1434.5	0
1435.5	0
1436.5	0
1437.5	0
1438.5	0
1439.5	0
1440.5	0
1441.5	0
1442.5	0
1443.5	0
1444.5	0
1445.5	0
1446.5	0
1447.5	0
1448.5	0
1449.5	0
1450.5	0
1451.5	0
1452.5	0
1453.5	0
1454.5	0
1455.5	0
1456.5	0
1457.5	0
1458.5	0
1459.5	0
1460.5	0
1461.5	0
1462.5	0
1463.5	0
1464.5	0
1465.5	0
1466.5	0
1467.5	0
1468.5	0
1469.5	0
1470.5	0
1471.5	0
1472.5	0
1473.5	0
1474.5	0
1475.5	0
1476.5	0
1477.5	0
1478.5	0
1479.5	0
1480.5	0
1481.5	0
1482.5	0
1483.5	0
1484.5	0
1485.5	0
1486.5	0
1487.5	0
1488.5	0
1489.5	0
1490.5	0
1491.5	0
1492.5	0
1493.5	0
1494.5	0
1495.5	0
1496.5	0
1497.5	0
1498.5	0
1499.5	0

